sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205,PC206,PC207,PC208,PC209,PC210,PC211,PC212,PC213,PC214,PC215,PC216,PC217,PC218,PC219,PC220,PC221,PC222,PC223,PC224,PC225,PC226,PC227,PC228,PC229,PC230,PC231,PC232,PC233,PC234,PC235,PC236,PC237,PC238,PC239,PC240,PC241,PC242,PC243,PC244,PC245,PC246,PC247,PC248,PC249,PC250,PC251,PC252,PC253,PC254,PC255,PC256,PC257,PC258,PC259,PC260,PC261,PC262,PC263,PC264,PC265,PC266,PC267,PC268,PC269,PC270,PC271,PC272,PC273,PC274,PC275,PC276,PC277,PC278,PC279,PC280,PC281,PC282,PC283,PC284,PC285,PC286,PC287,PC288,PC289,PC290,PC291,PC292,PC293,PC294,PC295,PC296,PC297,PC298,PC299,PC300,PC301,PC302,PC303,PC304,PC305,PC306,PC307,PC308,PC309,PC310,PC311,PC312,PC313,PC314,PC315,PC316,PC317,PC318,PC319,PC320,PC321,PC322,PC323,PC324,PC325,PC326,PC327,PC328,PC329,PC330,PC331,PC332,PC333,PC334,PC335,PC336,PC337,PC338,PC339,PC340,PC341,PC342,PC343,PC344,PC345,PC346,PC347,PC348,PC349,PC350,PC351,PC352,PC353,PC354,PC355,PC356,PC357,PC358,PC359,PC360,PC361,PC362,PC363,PC364,PC365,PC366,PC367,PC368,PC369,PC370,PC371,PC372,PC373,PC374,PC375,PC376,PC377,PC378,PC379,PC380,PC381,PC382,PC383,PC384,PC385,PC386,PC387,PC388,PC389,PC390,PC391,PC392,PC393,PC394,PC395,PC396,PC397,PC398,PC399,PC400,PC401,PC402,PC403,PC404,PC405,PC406,PC407,PC408,PC409,PC410,PC411,PC412,PC413,PC414,PC415,PC416,PC417,PC418,PC419,PC420,PC421,PC422,PC423,PC424,PC425,PC426,PC427,PC428,PC429,PC430,PC431,PC432,PC433,PC434,PC435,PC436,PC437,PC438,PC439,PC440,PC441,PC442,PC443,PC444,PC445,PC446,PC447,PC448,PC449,PC450,PC451
ML5839,171909,-0.5995381868743207,-0.11139487421357683,0.021084290405251425,-0.06076075649555809,-0.048843435987365,0.03275512312200625,-0.003854131410136764,-0.07796658075486468,0.04063638943190169,0.002877910904280586,-0.015655252913611393,-0.01468823202876802,0.015997328464729104,0.0004993169366656001,0.012059252917320214,0.001931361416557689,-0.007792908088073397,0.0017010195824173594,0.03185012418351385,0.010879242697275067,0.011580762184477678,0.015515616063373525,-0.0031516614117167974,0.0033681106184425933,0.001400365066714193,-0.0034189986954920835,-0.0037463445688622468,0.00943034247922695,0.015067675794444874,-0.007167500725371815,0.0008221414993779268,0.014849600680998994,-0.01472177598665914,0.00760141465059156,-0.003520488237783878,-0.008707575983071373,0.006429187407881558,-0.0014620882666674948,0.007722800053938418,0.0036202529072203136,-0.0038758117422947724,-0.0008446829466153949,0.006944815434233809,0.002779872095496865,0.010428421895430725,-0.008000866299028568,-0.01376738845271652,-0.008619172396281545,0.004137682776975189,-0.015746074798383455,-0.00732368797506458,-0.005647501725436821,0.010139922031896842,-0.0036593808980731456,-0.00558605986496583,-0.001622973438772756,-0.006802895880986949,-0.002165828170694592,0.008753523631292467,0.007544935283689912,0.004035468035452926,-0.0032268474131896398,-0.0006625727701099304,-0.0057541171796470485,0.004717905725197211,0.002113666338928326,0.006639789314963981,-0.009734534789313245,0.007037153024828071,0.005949621450324642,-0.007780060300530633,-0.004440714935061196,0.008722186752036,-0.005799701479287977,-0.00473682277898252,0.0059979852501454494,0.0002938482967042929,-0.000396414704071178,0.002730901843987609,0.005325882389558867,-0.0036523578348126758,0.0052976351237861985,-0.00918932560497093,0.011315606468962625,0.0017548504447862255,-0.00042771063729283226,0.008699156650327056,0.005028706644589025,0.006199095969029891,0.007838235908039011,0.0023446905173743044,-0.00514694073468846,-0.010857023055625671,0.0055995952578930365,0.0006103304421083469,0.005759068604059822,0.0019877509506439914,-0.0018126819316727513,0.0010525715991957672,-0.0021819559127798554,-0.0070461661825405066,-0.0019983057732968356,0.003704713366070104,0.0010245467151786276,0.008535886339872314,-0.00285572752908497,0.002731518768005295,-0.003618299115115032,-0.003786209661133774,0.00275325283919837,-0.0025958465947255763,-0.005465578074922214,0.0025342598771659346,-0.010967205115342186,-0.0027220370489144763,0.004094537604471454,-0.0023619705177295534,0.0003099220076585137,0.001133255071131626,0.0060278279176749034,0.005383917841313281,-2.1199709059971797e-05,-0.00046739936362325517,-0.00043891925294380985,-0.0017246198641472322,0.010582986848917723,0.00011024509774768354,-0.0033021624409705136,0.0018525200285409704,-0.00019907968161305626,0.004367982157685674,-0.004650368270588738,0.004024773089770757,0.006432428740555399,-0.00010017364071980374,-0.001555630756981078,-0.0012575369625683036,-0.0014368825697248012,-0.0009698973200193376,0.0015261836760282295,-0.0032603869972178336,0.002396123805419528,-0.0015748449684927523,-0.001309510924619824,0.0011015233628318274,-0.0006310619233254033,0.0011336625547886765,-0.0006253720663406606,0.005972736860087951,0.001410123864794037,-0.003396102232969816,0.0007541196907741837,-0.004223790100990155,0.0013812877452000813,-0.00022640670689855972,0.0034985064702525927,0.0063867732648941805,-0.00501216236239548,-0.0014596808132944928,0.0005128493270935036,0.001564805034712276,-0.0008497808315084975,-0.0008730095981462228,0.0015418632145392487,0.0037109635227507215,-0.0011894907990246289,0.0001147438083521605,-0.0007309489571169624,0.003606765621438902,-0.001968981804701498,-0.0009764772400333461,0.002601268956373101,0.0013489643503738875,0.0014787548906439523,0.0012621821240937036,0.0009337914217759704,-0.0007534197653554839,0.0005290859213350443,-0.00015672871809964701,8.46871298762704e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML5842,171912,-0.5883925127304552,-0.14370973758118474,0.005338690977072347,-0.05540438203129409,-0.0394056823893752,0.04680795873718862,-0.004311163947656478,-0.082297112767502,0.043448738200798566,0.02715700407081253,-0.014083703332156777,-0.015193275116629925,0.00944288964868745,0.004117313182837272,0.03422887111885062,0.0024039472441232503,0.00303823981795214,0.011991232157483689,0.029702142260988943,0.01675519345554259,-0.009277933844696119,0.026495672321300224,-0.0006458112379673958,0.0009556832261834533,0.01901758241894547,0.007365973312838852,-0.012781914353309621,0.017693147155305757,0.016919190054806084,-0.027330958058290215,0.009395536984844972,0.002969613337221917,-0.01427626225625458,0.0013175182331102739,-0.008628249237596208,0.019518488390399776,0.006487708100544822,0.0011853109642975036,0.02661520659708264,-0.005526916292204804,-0.0032076069536659405,-0.002969142841089698,0.005641633675109888,0.006651546744477255,0.0064002146924556896,-0.006094748971756863,-0.005676562544687982,-0.02179728403945965,0.00838777271132981,-0.007083463052721802,0.001746338587899805,0.006783862744805166,-0.004264876316858766,0.002004189189174825,-0.0007187178065118086,0.002399092653278535,-0.000994914363588535,-0.007986793115426502,0.0007613495111760552,0.0027520370634318554,-0.0020440811856522437,-0.0070964769003211,0.010936507273255075,0.011649348838684861,-0.003478120260228488,0.005036929080659762,-0.005662949253418785,-0.002409081523581693,0.005704638868106911,0.005074908222615855,0.0042302158631280316,0.004636866994787647,-0.006555302916218932,0.00024377912683716014,-0.01022552907298024,0.00600722629396857,0.0011079717957411018,0.005533442707649033,0.00923493975972914,0.007811056375894955,-0.0065100166003066616,0.0031997350632396713,-0.0006737990972999169,0.005254693000371369,0.005305113766943505,0.0025201035609300282,-0.017344094375275437,-0.006713114854529553,0.006614966124725567,0.012863868269607111,0.0007976123696228462,0.004925790433232663,0.004164200433699399,-0.0020298401545242348,0.002410096488018904,-0.00031784774399913797,-0.004235922474622809,0.003950409771855353,0.002355782525115148,0.005983455924671552,0.005273238605052205,0.008610891332067336,0.0030102477426489096,0.0023157470046088016,-0.001739577028228726,0.00826592935773778,0.0010058623438872227,-0.004062279733306356,0.0008930108564097587,0.002633836339323726,-0.010653130421244014,0.0008960615330507606,0.0043527580620987645,-0.004696667475541081,-0.005805263582028523,-0.0015199636376438022,-0.0018313588196612125,-0.0035442940782039562,0.0018594720214297822,0.0014540829516538672,-0.005495137892670882,0.00022396852031224382,0.0027901918916081177,-0.007466653171851833,-0.001939572516636176,-0.0017203918904214754,0.0014255253731908892,0.0031551530662779007,-0.005599350684184619,0.010922929323503847,-0.005657020021510673,0.002873039039356255,-0.0010537060323325407,-0.007110428348270654,0.0032981148180979405,-0.0032298954043219175,-0.0026432409490569136,0.00604039764028183,0.00020255788041895602,3.894726921441199e-05,-0.0015189941410434689,0.006734926807089375,0.0024555109063818794,0.0014667260847459952,-0.0023329735370592212,-0.003442454268989135,-0.005532175199168397,0.0013661463642573464,0.00044165887929825594,-0.001100869399940691,0.0018339977679240932,-0.0008527029211136061,0.0015486199254640379,-0.0033488612995773628,0.0038433764874874405,0.0019036213264636147,0.0011326509022409003,0.0022640881925315797,-0.00014233721271157877,6.356122725612979e-05,0.00027524963493817157,0.0013514828210128525,0.00020302462461155513,-0.001403007899982792,-0.0017073061736812363,0.0015040537429564006,-0.0014650472629572369,0.0004973650973636647,0.00037710740721076067,0.0006512769660360099,-0.0013183508430103354,0.0006392473216454537,0.0008348184404020233,0.00015119686436834145,0.0012988912355658552,2.0144891821234346e-05,-0.00010276260853338735,0.0001660553692038099,0.0001289883427775523,-2.825149826297759e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML5843,171913,-0.6028813541582277,-0.10100019258997044,0.026909974149807614,-0.05848652071382458,-0.05556160678992977,0.02707953421501809,-0.004372920990975085,-0.06917626907313568,0.030904042455397032,-0.005376945736234075,-0.015973551001453472,-0.016330193689288144,0.019410092826779357,-0.00035554135810886956,0.0042020434055524275,0.00031466575094141804,-0.013118501593085382,5.542008747717264e-05,0.03430061648084366,0.012284193457545455,0.01847202135971391,0.005986224398807258,-0.002920964977969818,0.0021271796795547314,0.002734498633493372,-0.013522389882086955,-0.004461754475162731,0.0041597394628212535,0.018564432048976183,0.0012873138605061785,-0.003643666633573918,0.015684010704437767,-0.011655669671973953,0.005667648288274814,-0.000312179767325405,-0.014242497817569848,0.005519113921925751,-0.006306473961657683,0.002242068983461371,-0.005787856426309933,-0.003187782651259029,0.0018592038652864766,0.002018701365763308,-0.007839254513062905,0.012582699051510372,-0.005609378705258568,-0.016583320120100657,-0.00562135386001585,0.006705058229830848,-0.013220060214765931,-0.0035801097638929165,-0.009237441106553551,0.013815122274981806,-0.0008647340834783513,-0.005344872194571477,0.0015778680632916899,-0.013087006330456109,-0.006406172459277019,0.010116684385438295,0.006854005955024051,0.008788659392938923,0.0033680199864920607,0.0020851042762742747,-0.005810798089950363,0.00037508250737028543,0.001366805924459332,0.012568347484297493,-0.004204935865367926,0.0035881732888246743,0.008434715831825623,-0.009432984164655878,-0.008851857650202619,0.00702977259684756,-0.006578958808522816,-0.010972703638824249,0.0011122360353720796,-0.004695291719714966,0.0065248445515251165,-0.003940472962454683,0.006799132156268853,0.004540290022451957,-0.0047489044892236815,0.0010841620663738626,-0.00016821764964364416,-0.004183548581386131,-0.004508002701391625,0.006824377610504792,-0.0005268843898550023,0.00938778240281302,0.00473923970946453,0.007354711103476503,-0.008044168284637112,-0.004564613422669503,0.011367630542245846,0.0012540520997512906,0.009016477549710845,0.001667072362578922,-0.003126843207491635,0.00262326836010841,-0.0017601478588010902,-0.010738909653146738,-0.005605289210017727,-0.00038502453694726186,0.005098032788007357,0.006517509714876856,0.00798549246120786,0.006407281944392136,0.004872772256639606,-0.0021935552599303557,-0.001747982525509433,-0.0009337084627502332,-0.00019086355067616303,0.010061048093673862,0.0038583682352200653,-0.0062829239068006824,0.002940946951599268,-0.0034386186681193147,-0.0008432508373291378,-0.0021384816206884427,-0.0013461597993225992,0.00043306134757411944,-0.003981995206466873,0.0014972645754029147,0.003884018024720914,0.00041554372853222846,0.0008972330515631417,-0.006874175923392476,-8.58780155706638e-06,0.0025386855295831796,-0.004174080357941392,-0.0024971424422497116,0.009679423877969478,0.0016818374205345116,-0.0009454018913087975,0.0008825430146431774,0.0019076513990166962,0.0023912374387360393,-0.002465106117461649,-0.0005903625086700976,-0.0006071663850853178,0.002900312040709591,-0.00271185271145948,0.004508603146118887,-0.005204891627476267,0.0035312028113140834,0.002567004240196715,0.0016508239415380383,-0.0003079951448677839,-0.008373862356736483,-0.0035075686831634568,0.004653995801148968,0.003528383781317144,0.0017506121359677398,0.002298875717226919,0.0033658258224660803,-0.003175036708705495,-0.004682505291492794,0.0001951187289422831,0.0005248264848480297,-0.00011777329955410045,0.002297189542687299,0.003675007052239921,-0.0009840160977425659,-0.0002856468132067433,-0.0003514359007882996,0.0020260874069664776,-0.0021188960681143357,-0.00021546430712542458,-0.0007576137744884191,0.00018899323767958393,-0.0003455924887751657,-0.0011336065826822856,-0.0010700961252343541,-0.0008638309224050528,-0.0011434029207159485,-0.0009718692684115844,0.00040423969307080656,0.00022791680933197215,2.986025874525378e-05,-5.6400704156921804e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML5849,171919,-0.5748000678894397,-0.13962461599270132,-0.06614350640613564,0.10758838835428255,0.0013114513627046599,0.023083097641797858,-0.03991007322341422,-0.05712808819972174,-0.13050771722767981,0.05622190884469821,-0.021059179908158074,-0.010709877832752788,-0.009320044999638299,0.007810318659158402,0.025046652872669172,-0.04306704915496912,-0.006896924763060566,0.030703884121260464,0.008832767911665713,-0.004918027905133502,-0.058951540151351275,0.032095828863241964,0.021073636669801714,0.014552029541057686,0.051847283708028685,0.06444486541374109,-0.02237944441738758,-0.05492031257203884,-0.024201425159803926,0.02385667142886012,-0.0149505767945296,0.025867732152938524,0.04090355322279246,0.008187970390776173,0.0006444051177434957,0.01607490507624419,-0.017399321483541896,-0.025306568031277583,-0.007135836631828952,0.0457938233788976,-0.018476266276672083,-0.010632992242010121,0.001079759105270255,-0.02306211411210245,-0.016446325234521504,0.019951808564628835,0.04140648072024532,0.003478947525884781,-0.018147475732545545,0.000881225256416419,0.006843341707898955,-0.0066961381552636794,-0.02077987455178979,-0.009640665842080533,-0.018795507415642083,-0.038817413770228806,-0.020224331706546708,0.016271526819840527,-0.009525135077502295,0.016893915320969694,0.0041891234231551345,0.009989207985188956,-0.013523037437593496,0.002102702290301454,0.017915519938916494,0.023485110859335842,-0.0018715508559644036,-0.017143852777713544,0.0010994249956069852,0.010842989713538758,-0.015992348056816718,0.014308286587611024,0.005690028370904528,0.0028101174510975183,0.0053402029008306085,0.013574936004833808,0.01563481685672671,0.010337026817284083,-0.011086045455912498,-0.007393525029002177,-0.001395039906014093,0.015499704842306797,-0.014594793486969059,0.0005682811283780282,0.0017638065090686027,-0.008012684507803165,0.007395383087790054,-0.01333760739870104,0.007231712318193018,-0.006721535330264805,0.00957120244563169,-0.008692037427642926,-0.0035293578592948357,-0.0021886483870540143,0.005974841499650734,-6.206355677384285e-06,0.002228131193311826,-0.002031636534906331,-0.003513525576340316,0.0011546457073569434,-0.0027827863666041695,-0.005094307630651839,-0.003357634769228482,-0.0012692666730380038,-0.0038287581371245116,0.0032599792075429577,0.005139151251940527,0.0023598168435914283,0.0005656830076927887,-0.00022561140888313307,-0.003555459671613152,0.0006328253801783946,-0.002831091852246111,-0.0005454401281573916,0.0009395332940402325,-0.0022271818280821783,-0.005147252575653257,0.002413272714550779,-0.0002964074844387653,0.0010467221445086754,0.0006726213071482016,0.0005335385195977795,-0.0031706835223571156,0.0017461983193557675,0.00038165399738538443,-0.0031977138369575393,0.0014947180869681743,-0.0006511034447447893,-0.00040527744121603176,0.0017818491706944714,-0.0005055552340728945,-0.0014486785636006532,-0.00019401068513565114,0.0007479428587023166,-0.002292927342421465,0.00028358895108211165,0.00038553790280520557,0.0006466981274829927,2.2006716425693876e-06,0.0005291350138133666,0.00032016081808853566,-0.0005481609938419946,-0.000599531069507488,-0.0009156122741694187,-0.0009316729925467941,-0.00023856402977341364,0.0007954866709618914,-7.76258592432293e-05,-0.0004780336392161915,0.0008864976793607162,-0.0004890893096922998,-0.0013067093957693859,-1.9543950614267095e-05,7.268719197472509e-05,0.0002992874004589547,-0.0013175912095319646,-0.0006225856712643577,-0.00025072144224108325,-0.000405918738950223,-0.000265121237630577,0.0006194658255207825,-0.0004146276053613143,-0.0004123056453650227,0.0002885377425416582,-0.00016907454306011046,-0.00020654729763703507,4.373363124017378e-05,-0.00023322573697143051,0.00019859737287948213,5.158576597694193e-05,0.0002253331201297244,-5.89183140222742e-05,-1.8483622184766513e-05,0.00010891285322362697,0.00011925278375043834,-0.00010651883354017763,4.737319183576375e-05,7.17378354022899e-05,-4.130087516372894e-05,-5.391003220329514e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
