sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27
D1my,494251,0.465268612065796,-0.018757765754464903,-0.06697344443147218,-0.08172965681435677,0.1440763939740596,0.09295439863019753,-0.5294481150576159,-0.05560547803052142,0.0275796171778334,-0.3403411362019863,-0.02328574065107639,-0.000436898107502575,0.0010507160470268825,-0.000801796456967949,0.002583183036801472,-0.0034155123050886096,0.00042554615420150563,-0.0018087729288145337,0.00106099584769733,-0.00047962428293710414,0.00029332475338581627,0.0,0.0,0.0,0.0,0.0,0.0
D1mz,494252,0.465268612065796,-0.018757765754464903,-0.06697344443147218,-0.08172965681435583,0.1440763939740601,0.0929543986301668,0.31019525025025163,0.06844994231016505,-0.49154434688056686,-0.2397450044728385,-0.023285740651076327,-0.0004368981075026162,0.0010507160470268919,-0.0008017964569679554,0.002583183036801495,-0.0034155123050885997,0.0004255461542015185,-0.001808772928814521,0.0010609958476973335,-0.0004796242829371054,0.0002933247533858169,0.0,0.0,0.0,0.0,0.0,0.0
D1na,494253,0.465268612065796,-0.018757765754464955,-0.06697344443147193,-0.08172965681435454,0.14407639397406505,0.09295439863018173,-0.10093538498174048,-0.34861597934915756,-0.15052636473762826,0.4956014129518715,-0.023285740651076303,-0.0004368981075026832,0.0010507160470268361,-0.0008017964569679426,0.0025831830368014527,-0.0034155123050886135,0.00042554615420150926,-0.0018087729288145233,0.0010609958476973257,-0.00047962428293710165,0.00029332475338581285,0.0,0.0,0.0,0.0,0.0,0.0
D1dy,494254,0.44943045008304205,-0.07887894946738115,-0.12054438004660578,-0.33917528307911954,-0.5042830631616573,-0.2319794935476163,5.570062285532073e-15,-1.1180306805482196e-14,1.8275936480384032e-14,-3.0958714028899818e-15,-0.026067001972888026,-0.010713418684950711,0.021943560299490236,-0.02221398495070891,6.64737940014207e-05,-0.0013800790305005524,0.0027299101484031395,0.0031581883936172167,0.0001433322042583563,-0.0008061971446188264,0.00010305698877531448,0.0,0.0,0.0,0.0,0.0,0.0
D1ig,494256,0.465268612065796,-0.018757765754464903,-0.06697344443147206,-0.0817296568143558,0.14407639397406363,0.09295439863024824,0.3361841453261547,-0.2285472632815592,0.4591759271836863,-0.1546086568495576,-0.02328574065107634,-0.00043689810750262135,0.001050716047026878,-0.0008017964569679682,0.0025831830368014926,-0.0034155123050885836,0.0004255461542015148,-0.001808772928814505,0.0010609958476973345,-0.0004796242829371054,0.000293324753385815,0.0,0.0,0.0,0.0,0.0,0.0
D1mw,494255,0.46005955903465123,-0.043098020897343325,0.011414377906704012,0.33520996848949425,0.1439928988741103,-0.5540073255589854,9.893316937006978e-15,-2.0190378793934583e-14,4.158748573028565e-14,-1.5535233935244323e-14,0.0005881779697115558,-0.009821588780482839,0.002963496153701043,0.014312063810160376,0.001438439936060122,0.0011960141383413727,-0.0023721075411265538,-0.0022669609681031737,0.0002395801656264086,0.00011367879545678107,8.108132233930688e-05,0.0,0.0,0.0,0.0,0.0,0.0
D1nb,494257,0.465268612065796,-0.018757765754464903,-0.06697344443147198,-0.08172965681435662,0.14407639397406147,0.09295439863017797,-0.01599589553705979,0.5643187783510926,0.15531516725663883,0.2390933845725205,-0.02328574065107636,-0.00043689810750262135,0.0010507160470268593,-0.000801796456967949,0.002583183036801467,-0.0034155123050886257,0.0004255461542015231,-0.0018087729288145226,0.001060995847697329,-0.000479624282937106,0.00029332475338581535,0.0,0.0,0.0,0.0,0.0,0.0
D1/D1ba-D1as-D1at-D4-D6-D1ax-D1bb,493774,-0.2743265219774524,0.05385066683029489,-0.0013514768356292512,-0.005434509426159241,0.015734480401003347,-0.0007261793677069367,-2.1026589947930803e-16,-4.029946370204769e-17,-1.0215150664248719e-16,-1.1473819313962918e-16,-0.03821374412159202,-0.03548133282086753,0.0931785619794441,0.0132727925072338,0.054067309041115647,0.022746883566944657,0.0024846866343391496,0.03294731781227198,-0.019280278789601153,0.006207321289498695,0.012560287611610982,0.0,0.0,0.0,0.0,0.0,0.0
D1as/D1-D4-D1at-D1ba-D6,493778,-0.25521832111496406,-0.13148165299766396,0.042149875505308104,-0.030081961918897497,0.037744733212664146,0.0006045790307661667,-1.8541829601903353e-16,2.0465906723643004e-16,-2.0093742822101932e-16,-1.6069581419301286e-16,0.10911476048956967,-0.11380195266242535,0.036724039088689174,-0.042368803864328265,0.05856496707159942,-0.04338491104106921,-0.0425044595668176,-0.004130350539915224,0.017882570804511395,-0.0007500515581359767,-0.0019183248902289644,0.0,0.0,0.0,0.0,0.0,0.0
D1-D1as-D4-D1at-D6-D1ax-D1ba,493780,-0.27294718539005003,0.08486328309863474,-0.0013436883413591332,-0.0038615904659408174,0.012596498285820691,-0.0017729455471703745,-1.1849910997445877e-16,1.3777953172312498e-16,3.1715478784896833e-18,7.296561341312047e-17,-0.011621323838199702,0.008874634143545362,0.07427359063301221,-0.040125325485753836,0.06277954499145127,0.04929809517032828,-0.003461458209431205,-0.035794230925358585,0.0007254234297471031,-0.001474224558920618,-0.008529672453714008,0.0,0.0,0.0,0.0,0.0,0.0
D1-D17d-D4-D1r-D17e-D17c-D17j,493849,-0.14589258745922065,0.3600679425859421,-0.017988060818049142,0.014674052866098292,-0.02585729312943018,-0.003083110461824124,8.125512688714236e-17,-1.909261701511732e-16,2.0262916701856818e-16,4.501523809984139e-17,-0.06851970016841652,-0.1239172464263291,-0.12312939165479549,-0.01447354461209317,0.03514829343857909,0.049278511320036175,-0.02286343825748174,0.023534092630231297,0.024641273820522676,-0.002288782292658052,0.0005749330378621209,0.0,0.0,0.0,0.0,0.0,0.0
D1bd,494517,0.43975413175808975,-0.10307452824094752,-0.027349067073157332,0.47746638294754395,-0.3346976800611986,0.30870677259317447,-5.59043642891206e-15,1.1457475151907169e-14,-2.212410857617224e-14,8.904315080661286e-15,0.016885159951195716,-0.019661363147350452,0.010131458628487798,-0.00385749125365774,-0.0009440830589669618,0.004611244884158814,-0.009833837420804077,-0.004636993940105637,-0.0026444518056240513,0.0010345373063439314,0.00041829005774505145,0.0,0.0,0.0,0.0,0.0,0.0
D1-D1as-D1at-D4-D6-D1bb-D1ba-D1ax-D1bd,494010,-0.27260294480122665,-0.005328096015713056,0.011947187349346546,0.024705422994605996,-0.004129660028721642,0.02060664799783708,-3.474457448291769e-16,7.644552786846361e-16,-1.4779926589143017e-15,4.814524776611396e-16,-0.0896101811201974,-0.020889259576709694,0.07776343068010856,0.0422073225999103,0.015399469365193073,-0.017126798662699207,0.013095877853489665,0.034930410609885124,-0.00047142413001586626,-0.01638438174293184,-0.006742531160299655,0.0,0.0,0.0,0.0,0.0,0.0
D1/D1as-D1ba-D1bb-D4-D6-D1ax-D1at-D1ea-D1dy,494012,-0.2531313787078108,-0.22435304452516924,0.0275935245970919,-0.04342279852038204,0.013646829085369145,-0.011847697538639321,2.2766187824063655e-16,-4.567178333824986e-16,7.908563716899454e-16,-2.3333558943932216e-16,-0.05779515072359111,0.013300777861188846,-0.011028016820661244,0.029705769376973785,0.01700072514724102,0.024988785343704793,-0.03961184665468414,-0.03799320459211011,-0.050065541530736,-0.00132069283039486,0.00035151169697046045,0.0,0.0,0.0,0.0,0.0,0.0
D1/D1as/D1ba-D1bb-D4-D1at-D1ax-D6-D1ea-D1dy-D1bd,494017,-0.26083255423954776,-0.1852299815245976,-0.022235921766404487,-0.010430262925112939,-0.014226375385357402,0.0015364858196073963,1.234094819732317e-16,-7.086209963126153e-17,-1.4365506725403248e-16,4.815216084263996e-17,-0.042654722116278625,0.030773996958362707,-0.015919933117469413,0.04722626228569233,-0.0014418924214957111,0.00430464912320696,0.029985628037518208,-0.03254826929946372,0.02052854168502756,0.014717349829520133,-0.007325470730714442,0.0,0.0,0.0,0.0,0.0,0.0
D1-D1as-D1ba-D1bb-D1bd-D4-D1at-D1dy-D1ax-D1ea,494019,-0.26002570582891826,-0.142764663899375,-0.06538931260096471,0.0027103507138522692,-0.022647522194612992,0.005681768986134348,-1.196868883681207e-16,2.4907170682943437e-16,-3.8656455242681583e-16,2.3988497785371577e-16,0.01169385414806981,0.05144279547881645,-0.07841527633520544,0.0797661785293125,-0.01805763113717457,-0.0003369944325081499,0.006563845377616229,0.00643962092845743,0.0035651446029620433,-0.029809126409690544,0.0010488865077927154,0.0,0.0,0.0,0.0,0.0,0.0
D1/D1ba-D1as-D1bb-D1at-D4-D6-D1bd-D1ax-D1ea,494020,-0.2669575282087951,-0.17444189526654058,-0.01481266708426887,0.019542806796808667,0.014103166256874933,0.02090072485751199,-3.579217497002589e-16,7.893192196033918e-16,-1.4372616509819844e-15,5.575574638008323e-16,-0.047188003820838396,0.00861684017696423,0.03014968370092742,0.02425472971677327,0.011545104032268013,0.009032082789113624,0.07136435894147006,0.027622052267709654,0.0010668267158286796,0.012774288408628104,0.000979509791595454,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.32927317553713964,0.10562054098087782,0.07077354870048153,0.06127071455704201,0.06060309248795366,0.06023139405076596,0.06005559660055228,0.060055596600552194,0.060055596600552194,0.060055596600552145,0.024123837204488692,0.016561539367983165,0.013450223704682423,0.006350458895419728,0.004205927236982215,0.0025361226288943836,0.0021070860990996965,0.0015979397000144614,0.0007745013415764141,0.00023748974646902227,6.0021357920123986e-05,0.0,0.0,0.0,0.0,0.0,0.0
