sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
172031	ML5961	5961_S222_L001_R1_001.fastq.gz	e6e28c4fea7ae595e76714885c665c37d3cc819ae9252d8afb5ede277c74d65b	5961_S222_L001_R2_001.fastq.gz	430da79cb8177f5c0006bd43771c5948250134af0d318bfb2fca6f52c37680ea	899	20231006T210441_mleray	40425	30440	1097	30440	1097	0	0	0	0	28503	22	0	0	0	124	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
172030	ML5960	5960_S210_L001_R1_001.fastq.gz	0ec4ab6ac6dfa2622cd24aa857d7c6cea7d74f9af3231b570d51ff57b6c6f325	5960_S210_L001_R2_001.fastq.gz	c0378c8a56e193ad8452649ad96f56bac4869dc0ac71617b0b5fd9630224f4e9	899	20231006T210441_mleray	37058	27860	994	27860	994	0	0	0	0	26141	22	0	0	0	252	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
172128	ML6058	6058_S307_L001_R1_001.fastq.gz	5d0803d88c41f745c1c314d6042531b1badc7255246384cebdab113c30b89726	6058_S307_L001_R2_001.fastq.gz	ed95da918742a16849634c54dc0b81e4bb9f024f19a9f89959b5bf681540de46	899	20231006T210441_mleray	49522	38466	1264	38466	1264	0	0	0	0	36028	33	0	0	30	165	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
171966	ML5896	5903_S141_L001_R1_001.fastq.gz	63c05f22a4ed826fbef92f1b0733c39b561d63b16be8cb66194fad2882b4bc00	5903_S141_L001_R2_001.fastq.gz	4aa7add5918652f8254eb83363df3e0f30d0abbab2bfa8f3ed8ac4443999511f	899	20231006T210441_mleray	38027	29048	1052	29048	1052	0	0	0	0	27039	29	0	0	0	342	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.57446600	-79.01645400	2022	NoData
172115	ML6045	6045_S341_L001_R1_001.fastq.gz	5b638cde311a751c5f83538462a97237f6e376acd9a3519ec25e622943357ef8	6045_S341_L001_R2_001.fastq.gz	06f5936edcbbc36650056e9731796b35f4267145b69a0b24d3c7cec9146154c4	899	20231006T210441_mleray	29800	21529	826	21529	826	0	0	0	0	20457	22	0	0	6	123	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172076	ML6006	6006_S348_L001_R1_001.fastq.gz	f35b2f76446c3d64f24dfe767435a9ad0a8a613f2ad61087aac8d545fc0afec1	6006_S348_L001_R2_001.fastq.gz	953e046efb6719f7f904a7a6733c186742166fd9d950f57d28fafcafc1a446e2	899	20231006T210441_mleray	32004	22800	908	22800	908	0	0	0	0	21756	25	0	0	16	206	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172072	ML6002	6002_S300_L001_R1_001.fastq.gz	01f2707be2aff7f4a59fba6e5c9b01b1c9a6d2b983a613e944014b0cda67152e	6002_S300_L001_R2_001.fastq.gz	cf5af55d8e31b10d25cdd06f06e9047a406206a48a4a0f33e483a76e8910fd36	899	20231006T210441_mleray	40466	31182	1073	31182	1073	0	0	0	0	29486	21	0	0	0	298	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
171964	ML5894	5894_S117_L001_R1_001.fastq.gz	cd3a2c5ce646a280ab795aec62f91cbcd791cda69159871ab72dd5bd54c038cc	5894_S117_L001_R2_001.fastq.gz	82db79f52bf6f35facab485434fc8df2973a1e79d5e1f3aa7fa352230634ede3	899	20231006T210441_mleray	39149	29645	1058	29645	1058	0	0	0	0	27950	30	0	0	11	267	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.57446600	-79.01645400	2022	NoData
171924	ML5854	5854_S112_L001_R1_001.fastq.gz	1b5dc6744b767fc183323d70f95defeae04a2e0984cc9c13acec3a2dbd53f5b1	5854_S112_L001_R2_001.fastq.gz	d5d3f6991a3a93e1680e5bd9996f0c70b160654ccac8f51e5c94581033ae141e	899	20231006T210441_mleray	37190	25256	975	25256	975	0	0	0	0	24010	20	0	0	0	185	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172096	ML6026	6026_S303_L001_R1_001.fastq.gz	aad352bdce910d0a39a4a399cd1f10c3158b6725324e5acca8ddb7ba0c7ff98f	6026_S303_L001_R2_001.fastq.gz	c3099ad46a77f3bbac67e4e22043888c43a8e860e2b7eb33075115454775073a	899	20231006T210441_mleray	30741	19992	868	19992	868	0	0	0	0	18673	23	0	0	6	248	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172095	ML6025	6025_S291_L001_R1_001.fastq.gz	3a6791f5b0f016e3cefae358e9a5613485093346991af7a5e96f10ae3d4155f6	6025_S291_L001_R2_001.fastq.gz	d5ce48006bf3ab5c59aedbe51bfd16c2da4532bd4c2a0683bbe92577e5b0fc6c	899	20231006T210441_mleray	29470	21178	837	21178	837	0	0	0	0	19769	22	0	0	0	105	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172032	ML5962	5962_S234_L001_R1_001.fastq.gz	8879782cfb14d2edc0c7340bd2135b0bb7819b4bb50a3f0a4c4e5ef37cdf1aad	5962_S234_L001_R2_001.fastq.gz	38cbecd1e96f55b57d17a2d72c7d53d6c7fb878f7b303a7e446688057f0364ec	899	20231006T210441_mleray	39055	31307	987	31307	987	0	0	0	0	29514	23	0	0	0	301	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
172104	ML6034	6034_S304_L001_R1_001.fastq.gz	e624d71f8df1347935e4611af17cc2bbd0dd382b21adad14c62266c1eef07d83	6034_S304_L001_R2_001.fastq.gz	d6d94d0bc11659b34302cf40a4b325e4b3bee715d5284429cf329c5fc4ba161d	899	20231006T210441_mleray	28544	20287	840	20287	840	0	0	0	0	19096	24	0	0	0	114	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
171923	ML5853	5853_S100_L001_R1_001.fastq.gz	83fdf53c0b6313363bbd9ff37265f5abc2e3772136aeb8babf66612da819b860	5853_S100_L001_R2_001.fastq.gz	19b009df63be733cf332dd5ce5aec06440fe0b8ad2a25d2e2a5b721894a22f75	899	20231006T210441_mleray	35424	26007	955	26007	955	0	0	0	0	24540	23	0	0	4	248	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172091	ML6021	6021_S338_L001_R1_001.fastq.gz	83c173b51a3ceabefa98060d3c3cceb66fbca392d1c392d16f6bd5135a6c067c	6021_S338_L001_R2_001.fastq.gz	46723472efa617d864e8d4e5fca8a9a655d971e1f3cf50e36b03c2d730a75c9b	899	20231006T210441_mleray	37763	27085	1077	27085	1077	0	0	0	0	25474	33	0	0	18	130	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172105	ML6035	6035_S316_L001_R1_001.fastq.gz	e31da5533c00fe502c3e3cbbe91919dad8a5901c3e7e8ee588d098dcbb89a986	6035_S316_L001_R2_001.fastq.gz	60db5fae0841a67ab9db181aa4b9668427bd7fad8099d8e247eaf9a465492674	899	20231006T210441_mleray	21999	15856	612	15856	612	0	0	0	0	14994	26	0	0	4	84	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
171902	ML5832	5839_S133_L001_R1_001.fastq.gz	a432cc92ea652ef0b49138294d72c291c9e6fe448c616b2b7651de08b246c63b	5839_S133_L001_R2_001.fastq.gz	ee9f7668da2578327b0ed27a9e1c1252237240ceb3a760c8c0c0b3671ce14ffb	899	20231006T210441_mleray	43449	32739	1105	32739	1105	0	0	0	0	31038	24	0	0	9	205	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172113	ML6043	6043_S317_L001_R1_001.fastq.gz	530cb83275d921858470490a75c2f4367d291bcf7f7b132123bc25577fe01399	6043_S317_L001_R2_001.fastq.gz	f0917e4bcf5b8dba41cea2b81d41e2db8f72140f6a10354fd19b5ce3d43a400c	899	20231006T210441_mleray	28044	20678	784	20678	784	0	0	0	0	19465	25	0	0	5	94	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
171943	ML5873	5873_S150_L001_R1_001.fastq.gz	e79c9b25356dbf9511226c74fb2e3396f66abca3164746cbd79e71613c85fe39	5873_S150_L001_R2_001.fastq.gz	85878b15b78494930beeeb29b4850746c7499373596e682bb7d1ff8204803cee	899	20231006T210441_mleray	7817	4891	148	4891	148	0	0	0	0	4694	22	0	0	0	52	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172074	ML6004	6004_S324_L001_R1_001.fastq.gz	0403dfd92e0b6dc806f555908a9d3bf071d0ecfc548119f7271f99c789d9481e	6004_S324_L001_R2_001.fastq.gz	1aaafb4ce6d75a67268b1cda71603d57de08b5531e2d1c902aaf78581baa1086	899	20231006T210441_mleray	31362	22822	872	22822	872	0	0	0	0	21598	23	0	0	0	226	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172107	ML6037	6037_S340_L001_R1_001.fastq.gz	2e32d4e5d83b509562ffc0cc8114543fa0d5d5c3432d9a6425c5abef4b36d272	6037_S340_L001_R2_001.fastq.gz	d3f69435f3f52c449a279c929bd998ffc21d597170d37179ef4652ca868a44d0	899	20231006T210441_mleray	26314	18726	736	18726	736	0	0	0	0	17587	24	0	0	0	103	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172073	ML6003	6003_S312_L001_R1_001.fastq.gz	4ecb8a55aa16244bad6b12fbe4239cad5356bf357b26c971b1d8cd616be86034	6003_S312_L001_R2_001.fastq.gz	db7ddc52f5ebf9d9779c04eeb1afe80d8fe6ae7473dcd9b8f7dfe81020ba936c	899	20231006T210441_mleray	38938	29047	1112	29038	1111	9	1	0	0	27407	24	0	0	0	428	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172127	ML6057	6057_S295_L001_R1_001.fastq.gz	9672eb0a6bdf45498660f686a2d8ae7acaf703b0e7f41215ce65f10a13001c31	6057_S295_L001_R2_001.fastq.gz	6284d259853778403ea19b1a5656cfc2e06a9d0b53cc32197a8cfbc6854659e0	899	20231006T210441_mleray	42987	30049	1182	30049	1182	0	0	0	0	28356	29	0	0	5	148	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
171899	ML5829	5829_S97_L001_R1_001.fastq.gz	cd4b9aa9ebb4ab54d1d88a584bc55486d1a3a6ee370507c58072d99ab860593c	5829_S97_L001_R2_001.fastq.gz	b679fda574618bedca8c23dbecc9492f154c490c5ca62ee0da84aaebbcfb8113	899	20231006T210441_mleray	40546	31612	1024	31612	1024	0	0	0	0	29670	26	0	0	11	308	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
171934	ML5864	5871_S137_L001_R1_001.fastq.gz	c3e3ec67a33a880d3874c56f160c83d3de089a3bc2022aa6cac6a2404b6a59cc	5871_S137_L001_R2_001.fastq.gz	553e74cf2b344d3081a747dfd93994938dada72c3e5386ce9ae13d70541a9d46	899	20231006T210441_mleray	36788	25997	982	25997	982	0	0	0	0	24437	30	0	0	9	435	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
171915	ML5845	5845_S99_L001_R1_001.fastq.gz	d318ec8b2eeb5d2eaf88a35ea3db1f3cfa80a3aa631c173bbcac1fcc12305348	5845_S99_L001_R2_001.fastq.gz	dd9bafc39ba1e15f66d36c1bdfe5ecbb5dc4730f3c75ff3cc05f0c769c1650af	899	20231006T210441_mleray	33934	25455	881	25455	881	0	0	0	0	24220	26	0	0	0	277	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172023	ML5953	5953_S221_L001_R1_001.fastq.gz	f073b3bb3fdb4c866328664dff6f8269763b5d361b94148c8464b929e091e441	5953_S221_L001_R2_001.fastq.gz	33aa2cfbe0dca45fe440b215d20b73ea46526d9a8559930fcaf1d83e4bb23e10	899	20231006T210441_mleray	24768	17690	684	17690	684	0	0	0	0	16433	23	0	0	0	153	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
172106	ML6036	6036_S328_L001_R1_001.fastq.gz	0c5ada74e84d9ce4fe9c91497870d1d62157a47d3bd3aa2073be13b772c66599	6036_S328_L001_R2_001.fastq.gz	06082d1c32f12d08c69d9bdc63b71fb3a0cac88429568a0df254dadab1e8c726	899	20231006T210441_mleray	22273	16357	591	16357	591	0	0	0	0	15559	26	0	0	4	166	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
171952	ML5882	5882_S163_L001_R1_001.fastq.gz	975fdab5a6fcb6c3f307ef07869f1221fbab479c6ebaa4e5dcb6bc4986a68247	5882_S163_L001_R2_001.fastq.gz	4b62349223668241b7b934eb399eb9cc61cbbb00b357f9e3a2d973745d101e8c	899	20231006T210441_mleray	33525	24355	924	24355	924	0	0	0	0	23011	28	0	0	29	272	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.57446600	-79.01645400	2022	NoData
172114	ML6044	6044_S329_L001_R1_001.fastq.gz	2a0d861efd9a05253c2eac179c11c3b8a3305917862784016ac6045117c6b7ba	6044_S329_L001_R2_001.fastq.gz	cd5d86214d0e589b6d796ffd6a2b3842495f1792eb148531848d44690f9cf315	899	20231006T210441_mleray	28363	20454	784	20454	784	0	0	0	0	19382	25	0	0	0	185	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172024	ML5954	5954_S233_L001_R1_001.fastq.gz	a88429e6464aaccef5aecd041ea68861bc21664ea1924f55ef2a66b577dc6def	5954_S233_L001_R2_001.fastq.gz	d497457073d84b27febcdf0d8b8ab6fad639c2afbda83534bec34f696fa8a814	899	20231006T210441_mleray	29254	22488	778	22488	778	0	0	0	0	21216	27	0	0	12	210	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
172103	ML6033	6033_S292_L001_R1_001.fastq.gz	180cadf032258844813fda0fcbaea54e9d4b337b30fe8f1fac4ae46494fe06c1	6033_S292_L001_R2_001.fastq.gz	5779437102081bff031b94e4418eee37c8f2f0e3ac6c80d397bac18aac4ad65e	899	20231006T210441_mleray	6233	3872	136	3872	136	0	0	0	0	3759	25	0	0	0	84	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172118	ML6048	6048_S282_L001_R1_001.fastq.gz	8c16b579fd6eb9fd8b5f98205cb27ee51ac0545a19658b8b5afed061e44219aa	6048_S282_L001_R2_001.fastq.gz	372e3cdc7696915fb4034aadded8b4697e3382a31ea25df48000a920525505b4	899	20231006T210441_mleray	31638	22086	922	22086	922	0	0	0	0	20982	35	0	0	27	140	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172070	ML6000	6000_S276_L001_R1_001.fastq.gz	495388a72cdc484e5564e00edfa90b34ba1df4850d61012e8a6d3d9c73b13b3d	6000_S276_L001_R2_001.fastq.gz	a761d51752461971860f7db57a652bdaf18864971d9ad0a8594a8bc5de9e0e8b	899	20231006T210441_mleray	35063	25044	1009	25044	1009	0	0	0	0	23705	23	9	0	0	135	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172075	ML6005	6005_S336_L001_R1_001.fastq.gz	58e65a9dbbb02f415eb455201b35d3d3b6ba6284e410127b3773a4bdb2c6038f	6005_S336_L001_R2_001.fastq.gz	48cbe53029ec9f333610cb01c1d60dde87be7f896936c457ed0a89f0cba08ba1	899	20231006T210441_mleray	26998	19341	735	19341	735	0	0	0	0	18359	27	0	0	4	260	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
171914	ML5844	5844_S87_L001_R1_001.fastq.gz	d8cf2e32efbb348d7df82cf190d73d04f29af48228a39c77c0eed7b48b159a65	5844_S87_L001_R2_001.fastq.gz	191af755489a6365c65a099b045c12d0d59a647df45d6ed964d70661e2e2e263	899	20231006T210441_mleray	29852	23723	685	23723	685	0	0	0	0	22549	27	0	0	6	367	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172085	ML6015	6015_S361_L001_R1_001.fastq.gz	cfc24fa105c0d5083aaaf143f65f4ee8f99e14d04223720eea2f9f711ef6ef88	6015_S361_L001_R2_001.fastq.gz	00951d72ba3784402a208691f56423444a9c39d648641b234f986cc136c27612	899	20231006T210441_mleray	40329	31212	1020	31212	1020	0	0	0	0	29355	26	0	0	0	502	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
171919	ML5849	5849_S147_L001_R1_001.fastq.gz	7842d64d5420d46927577d8fc70620814a92be9d760c7a9b4d4940c2aa5489b8	5849_S147_L001_R2_001.fastq.gz	fb525a11abfcb6c60d078933ef4a0ff97e68572db2c759ac8297e194e4cdde38	899	20231006T210441_mleray	39373	30168	1039	30168	1039	0	0	0	0	28261	37	0	0	32	161	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172109	ML6039	6039_S364_L001_R1_001.fastq.gz	2aa2ada772f886d3938b057362240be1877cfb5d296d048e965f96375d5ac14b	6039_S364_L001_R2_001.fastq.gz	badcf9177c689da14ca466d0d06363a953abd1a367ddacab600c9c213d1ccbd4	899	20231006T210441_mleray	29423	21564	857	21564	857	0	0	0	0	20410	27	0	0	0	282	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172097	ML6027	6027_S315_L001_R1_001.fastq.gz	14763af74a2d9828b4d252c3227d8d0b018eafa1c4c49285cc6ea3be3d79096c	6027_S315_L001_R2_001.fastq.gz	df1c7ec4d518a97e7a1a7fcc39b00712a52f9029e6ea35ad0417c36d46f95960	899	20231006T210441_mleray	31840	20246	892	20246	892	0	0	0	0	19079	28	0	0	12	206	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172094	ML6024	6024_S279_L001_R1_001.fastq.gz	189cfe90dacf5ab74eab382e3c7880a5a5181839f4289a15227b63ecf73faf1e	6024_S279_L001_R2_001.fastq.gz	74034d1bedd1fcd3da1adf646854b0b11010eff250a3de127eda9d646cb0940e	899	20231006T210441_mleray	30059	22122	872	22122	872	0	0	0	0	20991	30	0	0	16	307	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
171925	ML5855	5855-1_S124_L001_R1_001.fastq.gz	9fa788eae551d6ea83872e7933c1999b2a2eba6d7707a5142c85d22ff21e7c28	5855-1_S124_L001_R2_001.fastq.gz	ea6f70267703a8d3faaa6fe64e22803bf87bc4814a841c85e2ddeab029600b03	899	20231006T210441_mleray	40012	28861	1006	28861	1006	0	0	0	0	27205	24	0	0	0	418	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172303	ML6215	6215_S209_L001_R1_001.fastq.gz	e7847db27ec3efc5b7698da82017c48269ac4702f87986d748c73fe639620c55	6215_S209_L001_R2_001.fastq.gz	441251bfab3369375a10c69af0b9f53c11fc25e948168a308990d017f322da13	899	20231006T210441_mleray	17517	6348	282	6348	282	0	0	0	0	5924	27	0	0	0	65	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172101	ML6031	6031_S363_L001_R1_001.fastq.gz	ce3303b912973609c0a5c7c58c6173ce10abe376b76bc76f9b3c0c5eb58fc7dc	6031_S363_L001_R2_001.fastq.gz	c1d2482baf55548db5b850dc5030c2fb141b124bc2b0f658f2d2967e073300b5	899	20231006T210441_mleray	35059	21509	933	21509	933	0	0	0	0	20257	29	0	0	35	106	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172108	ML6038	6038_S352_L001_R1_001.fastq.gz	14ad3fc74b58bb8fa47acc93a664a2023dc04989c2dc7f620857d265d715fb78	6038_S352_L001_R2_001.fastq.gz	922c231e71ee1beb43b855b4465d9f2f1b711adccad487ccf3779fe86c87ec44	899	20231006T210441_mleray	25557	17573	712	17573	712	0	0	0	0	16670	34	0	0	42	105	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
171944	ML5874	5874_S162_L001_R1_001.fastq.gz	eed6db1d8d98d5a462cf9fa61794d949a23098724fe5819bdb5db813a77790ce	5874_S162_L001_R2_001.fastq.gz	469fb78fa612c4809ab8e1b2b883be031805336c599eef1f9217b609c7585cf6	899	20231006T210441_mleray	7340	4636	143	4636	143	0	0	0	0	4496	24	0	0	0	61	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172090	ML6020	6020_S326_L001_R1_001.fastq.gz	6ba1668c27f7a066d9bb2ddda8cb651c1b6df3b702c6a9e3e668f8840be52378	6020_S326_L001_R2_001.fastq.gz	b2b998dc4e177ec9792fa9e5a0aba99fe6ef46b4238ede4fca44b260810d4803	899	20231006T210441_mleray	29023	21213	821	21213	821	0	0	0	0	19860	32	0	0	9	318	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172116	ML6046	6046_S353_L001_R1_001.fastq.gz	a885ddd1651f878724349c3beb121721542230fc510ccaa5ad4ba484f5b38d0a	6046_S353_L001_R2_001.fastq.gz	1c361a8879fa5f57f18d4e60cc898057e3631165a9639048b6fbe81d6da2f6c0	899	20231006T210441_mleray	29897	21132	862	21132	862	0	0	0	0	19948	28	0	0	0	353	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172102	ML6032	6032_S280_L001_R1_001.fastq.gz	da5c0aaf193d19e5b33797d58819e7e446906371e7ea82edf500798cd716bd3a	6032_S280_L001_R2_001.fastq.gz	4e7a99d6e3a2003753641224db5217970a60af5264eaafff0328ac8670b0030b	899	20231006T210441_mleray	27671	20136	763	20136	763	0	0	0	0	19046	40	0	0	30	177	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172039	ML5969	5969_S223_L001_R1_001.fastq.gz	501f66734e59043b274643df8a774b7455183efa9d91c9fc852c53d3e70fcbbd	5969_S223_L001_R2_001.fastq.gz	3534d44a061b3676bf030ffd0512a8d0dcd7eb465a62694eb24cd02616a15761	899	20231006T210441_mleray	36097	27458	892	27458	892	0	0	0	0	25708	29	0	0	12	504	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
172099	ML6029	6029_S339_L001_R1_001.fastq.gz	4210ab960dbe23cbc796037aa4314df4fb302c7615a121d17e1c1085430b553a	6029_S339_L001_R2_001.fastq.gz	1992e262107eae103c95e488fdc4be20bc0cfa51ee4905c7a3ad7d00ecac51e6	899	20231006T210441_mleray	31969	22024	924	22024	924	0	0	0	0	20742	28	0	0	5	216	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
