sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63
C42a/C1/C42.2/C1b/C1j-C1au-C3-C115l,492460,-0.44169080422775314,-0.09359952715359181,0.08960579900164814,-0.09293811822361449,2.8786113298879263e-05,0.041354759436417365,-0.055180105840375526,-0.026784415613107914,-0.06162540195811182,0.11712702198065235,0.018402083428288807,-0.05857040909483199,0.006011050644324236,0.00426535975519167,-0.004044110561676886,-0.041865632136068996,0.007458620562990416,-0.015360349956919213,0.005249110449238235,-0.011315548634060597,-0.012228618838910698,0.008449483617387914,-0.0027446796698951514,0.004554122871034167,-0.001214859485148296,0.0028733183321840816,0.0006204986561130545,-0.004188319789347998,0.0020624450077064947,0.00015138861277647422,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C1/C42.2-C1b-C3-C3cg-C45c,492017,-0.09197333388318651,0.16049965119431886,0.08144124052936652,-0.08375374900870912,2.6070111584339607e-05,0.018502258527214745,-0.085805122040761,0.01716339110464189,-0.03968695223220574,-0.04027953040045697,-0.01605651016459453,0.05151775112209514,-0.03233061425015942,-0.01597199009850523,0.010299921224032919,0.01599565437224751,0.02246324084070057,-0.003854117434066472,0.011184428539234563,-0.0022428568078456733,0.0029272723515944535,0.014233067443143652,0.0016903502789626349,0.002706480243320018,-0.007499008555058818,-0.008558430806424617,0.006911993157674721,-0.005118797297579325,0.001021827120723161,-0.0002923567697587647,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C42.2-C1-C3cg-C1b,491691,0.3249816830174913,0.053405868379917606,-0.027748335866033015,0.03727404710766167,3.4159208457155986e-05,0.027651411990959857,0.01872629914787039,0.018563392044914737,-0.03299142871369626,0.0011346469602134656,0.03756795880953486,0.0178501076527286,0.015949385938870703,-0.02310063265274078,-0.004387742078676883,-0.002579788993007751,-0.013010576139624905,-0.005570632003882634,0.0036286164171542776,-0.01361421107903064,-0.000712815965218814,0.0006484970419073161,0.008967229250573003,0.004001372017160284,0.014893176939718129,-0.0015739667082972741,-0.0023423479475181306,0.00042074281045534725,0.0024495512654623955,-0.00043298516872055054,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C42.2/C1-C1b-C3cg-C45c-C115k-C1au,491719,0.07560404012179422,0.11865889902901225,0.10177725877302249,-0.09289308056810947,4.976106062737999e-05,0.028527329928751052,0.026879818469529408,0.004571122500639417,-0.00026724390971431485,-0.01729100659296523,-0.004227455084796654,-0.052305609181211146,0.031594882176920774,0.025322322382873925,-0.006853345900893668,-0.016013617151023934,-0.0008239922590330974,0.006397070003246576,-0.005707460118540582,-0.0027673791002686588,-0.00302096332388003,-0.008757539724779757,0.0016901813222085012,0.004251427263537993,-0.003725172206291827,-0.01231437347202977,0.00395948089939545,-0.009094749383414364,-0.0003712646545948727,-0.0003710388790288043,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C42.2-C1-C3cg-C1b-C45c-C115k,491720,0.27295031049895657,0.0618646483035928,0.008096155785365223,0.01637988381671847,3.1229574396136614e-05,0.011841048293958226,0.030704951250170618,0.05476436763031369,-0.05024821832939509,0.02334008563419563,-0.0101579358363877,-0.01776215844960381,-0.0019691047840361326,0.006244369373267301,-0.011273165723377915,-0.004483111044972756,-0.01316823632546614,0.01215667420040141,-0.0039037862610627337,0.01905091105301895,-0.005014372158087314,-0.006713400208813001,0.020616759022784058,0.003384721799371672,-0.01484689359880884,0.012104049942096545,-0.001493790116214197,0.0009981417306352137,-0.0015424635263931565,-0.0003719471338498465,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C1-C42.2-C1b,491737,0.05843744081237359,0.0913952551916452,0.025871263694055582,-0.027809942955410956,5.41398087456203e-06,0.03145408261883016,0.04156229300970676,-0.040854307254185054,0.01519897103290056,-0.02087162532048088,-0.04377381818301446,0.0030151708040932613,0.025771392271947323,-0.025011081229288825,-0.005208356259800957,-0.018798929239954573,-0.007710546120908471,-0.014264107178177077,0.026282138673457363,0.005422225756831959,-0.0029426799368986924,-0.00020438473567143195,0.002809029883095811,0.003523206451247746,-0.009265131709462675,0.005167518003801381,0.0014939013314450933,-0.0008578875276093919,-0.000836810601143411,-0.00015958677204848607,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C1-C42.2-C1b-C3cg-C1au,491763,0.059712898142418765,0.10736915389489429,0.07299592084415632,-0.06387592885782119,2.8427460705560023e-05,0.029806544096570648,0.0429781147669456,-0.009680027204840234,0.024463466277687414,-0.02231373962185064,0.017759474844395825,0.005681270326562148,0.01827498066499733,0.0025986006862259462,-0.021678301086914827,-0.018680165925133923,0.02315120719197602,0.02104430119411211,0.008500541392819064,-0.01701671519582807,0.0012286872942260337,0.008219828082346576,0.003966478155151339,-0.013206812374650172,0.014732326888925475,0.009355694577678262,-0.008996980335477212,-0.00013986561256221913,-0.0023712049315505026,0.0001995732513449412,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C42.2-C1-C1b-C3cg-C3cw,491765,0.26710161202479255,0.06406360260142516,0.002466993459902115,0.023717571351193005,2.1790283083793833e-05,-8.167362391554733e-05,0.03319240084414973,0.06163660961980415,-0.019410534224195815,0.013622630083103854,0.005778027658361818,0.01388573120693578,-0.009478678887000542,0.020840600255265095,-0.01208541565697937,0.010946399424273856,0.005072925397755616,0.0177559688173091,-0.008165690105122646,0.010686860699353571,-0.012953572001136913,0.029424740361266577,-0.0007471191815473873,-0.004078695741756764,0.004444997170976495,0.013528579846184325,-0.0032665721269126693,0.001193235293944447,0.0019235642624508423,0.0001324329305116043,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C42.2-C1-C1b-C3cg-C3cw-C45c,491769,0.22852074756765528,0.06279408846650998,0.008810308968991754,0.012165183048137207,9.053623156086431e-06,-0.012274656942170002,0.03090995730406072,0.07043634799724253,-0.011370169716471154,0.017615177680328865,-0.024053561257584045,0.0011274376231395517,-0.01727203911931639,0.02836843655761929,0.00881032948271686,0.016796022965252472,0.010269457503943341,0.00197225929152599,-0.0026879743540593913,-0.0035551654160216857,0.008440999919589761,0.007983721435616672,-0.005724331263762136,0.0013515192640263212,0.0071628836575431945,-0.01695212014828761,-0.0024054746627948363,-0.0029928750428872657,-0.00493431320200269,-0.00016483802780586717,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42a/C42.2-C1b-C1-C42b-C1au,491770,-0.343986076702019,-0.2534719217273517,0.026398229497660936,-0.017527688914451618,4.008644816058818e-06,0.019409762702493456,0.05904910716587961,-0.025949561874192627,0.04945581370116741,-0.0213589808010547,-0.01630999192094043,0.0067871380046233,0.03310923047948281,-0.0013999972907456867,-0.018566312731198086,-0.0218871825927277,0.004549664553186954,-0.026060845807780904,-0.007319958018430282,0.023543882387600662,-0.020836598470843504,-0.015943233847207913,-0.01160402184853286,0.007066966777901858,0.0046854704375789025,-0.0009931173612880905,-0.0016138978049267145,0.0016201353020640504,-0.0030516572628540442,-0.00026016621057284295,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
