sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63
C1d/C42a/C42.2-C1,493232,-0.04756600763418309,0.2122357459531109,-0.020212019715754294,0.053696113992127446,0.12888045018452868,-0.08102894747266269,-0.04766048822136194,1.3133705277324457e-16,4.815748135126633e-17,0.004121094010420353,0.040158639101814865,0.059880657975696125,0.03914471245239385,0.06380900928037878,-0.028586335205937657,-0.01621236238737007,0.01608836176514873,0.0018896932103697524,-0.024524740185136756,-2.802196002219007e-06,0.012802903678008654,0.05077587018477941,-0.01654008147670602,0.012813765608904348,-0.00348082864166275,0.0007922431512656687,-0.013963324316210427,-0.004015471107063598,0.004445041480800673,0.011061208844304955,0.014034206601329754,0.002613398803749007,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C42.2-C1-C1k-C3cg,492209,-0.28533505989189467,0.0014991069178506245,0.008910583858257645,-0.008740917886582206,0.03235719633908438,-0.0854418674168401,0.08778561028296011,6.320988144420186e-16,-5.962550364902341e-16,-0.03352211965444884,0.0291618614906189,-0.03974398212876295,-0.008327982069783182,-0.01729244401840851,0.0068046811098525055,0.05153816228797082,0.017259607647613702,-0.0462086368522109,-0.009697100304566006,-1.2619540956087609e-06,-0.014773700340539906,0.0010840855538003578,0.005550578355952633,-0.015747561995023817,-0.002864746507309587,-0.020105223254572854,-0.005512628678542795,0.02046434380589066,-0.020587560955279267,-0.010189567183426444,-0.0025907317136326185,0.006499567182297189,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42a-C42ak-C42.2-C1,493239,0.3459706614049797,0.21930040873337542,-0.2774938775167632,0.1706258781087436,0.16115719440379034,-0.035352509381952474,-0.0010225211654631297,-3.0243985774299397e-16,6.890339164316669e-16,0.004167395462351654,-0.10017972288266501,-0.12961271549110462,0.05900233995394601,0.05633584021738728,0.05531477603289838,0.110582784745559,-0.04700050038490162,0.006658866090507169,-0.03891868307857462,-6.610807850798485e-06,-0.0008878320112767237,-0.02282002698842054,0.02043954734115656,0.010655488773079945,0.008841099304037762,-0.017249074081861736,-0.010208520882698014,0.0023887433931509086,-0.004382312189662461,-0.0026764864609920736,0.004874340000513157,0.006545989193498838,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C1mt-C1nq,493241,-0.4332647031943927,-0.31018382101925873,-0.16628291427839859,0.1302832267857329,-0.04255282705402456,0.15495652881546856,-0.09035999888686586,-3.22193279096757e-15,2.7815137506797435e-15,0.14209966661590104,-0.01141187594115547,0.06396413702649786,0.010812151456774421,0.014744381954623652,-0.011736545670027491,-0.03280317522104861,-0.06390995854254085,-0.022884665296970298,0.02788309354078643,4.315484515294952e-06,0.02985106078091069,-0.03221148836939282,-0.018669787773631496,-0.036088558461344795,-0.008832093719242576,-0.007819497476042506,0.009154552091427766,0.017161502602900492,-0.015706381272616626,-0.0032596789594288157,-0.002497672146192195,0.0002822837443732961,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C1mt-C1nq-C42.2-C1-C42em,493242,-0.3060013921622848,-0.06068436135081717,-0.055962707995109544,0.07952524441668068,0.040548343532801304,0.1954310310647919,-0.04201034183101301,-2.9091923144381735e-15,1.8071774137006995e-15,0.11611308997281604,0.07395755206630991,-0.00707684136859596,-0.017742559142448974,-0.04974313982597738,0.044748504321171535,0.032432402293819274,-0.0035999496020928863,0.09161837102666628,0.0065850261208462,-1.448724132933623e-07,0.01081792503312482,0.011185322393462238,0.03314060617162041,0.015619796096829622,0.01164167885960079,-0.008098990507805786,-0.01750997853158794,-0.018933775021951153,0.013402940534515422,0.005966978448735219,-0.013594680859577768,-0.0010156242950301615,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C42a/C42.2-C1mt,493243,-0.16971196660887608,0.09259616598124235,-0.15852357085351101,0.23819806774521,0.014959081873092814,0.01088255560558891,-0.05729438470272279,-7.932689794688093e-16,7.377574667738052e-16,0.036107396030231824,0.06460031619881909,0.11578342642539674,0.033099682421973836,0.011557172727195223,0.0055076327598555155,-0.029493889972046168,0.05274146028869507,0.0055744188988797365,-0.05013747088538965,-7.358903642009009e-06,-0.050525712278315045,-0.03899352287082292,-0.018401395409449926,0.003795508078543224,0.016716082463465443,-0.0034954117843511655,0.009838588454370316,0.007980111787248783,-0.028021003511859845,-0.006881131388088209,-0.003245691863623074,-2.588447182142428e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C42.2/C1-C1b-C3cg-C45c-C115k-C1au,491719,-0.13334535184352064,0.11445789577165899,0.13411104161020762,-0.11156806347917415,-0.07595793391665394,0.06578311879886539,0.05765518516543943,2.038423110616318e-15,-1.6308844742150638e-15,-0.08237745217981776,0.025710799540318727,0.012471629223562965,0.027560215206108567,0.05019685337464991,-0.02035819085002795,0.0446376598356748,-0.021830112761920647,0.01385520101578017,-0.007372335930689651,-8.550626324215677e-07,0.004078352312821087,0.021186252016835164,-0.008922469146128844,-0.01113726984581875,-0.001152558129084683,-0.0007942934487381862,0.01179807422809709,-0.010682322737072928,-0.0020367068248992428,-0.010009820712102036,-0.0030977316389091823,-0.02893147812071065,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C42.2-C1-C3cg-C1b-C45c-C115k,491720,-0.2439050226484305,0.04220447130516469,0.06502180139857318,-0.052549364958205766,-0.0576172419814225,0.028780656541205943,0.04735680224366343,1.6952427627115532e-15,-9.814332819750348e-16,-0.06925268313738124,-0.08274025592058556,-0.04425964257474786,-0.008776518214441588,0.015337968894236272,-0.006592402440461657,-0.004238066297889557,-0.034148089092989525,0.06633046724537468,0.0068636081584433,2.8880726321114454e-07,-0.039594203987203994,0.0011185215440453224,-0.00829220755072918,-0.02112109854338138,0.002461289283390947,-0.009808297892387399,0.021026798308015647,0.020370042918841907,-0.02659511994886688,-0.012802466337332351,0.009704646646563165,-2.087601921389515e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C1,492241,-0.31623706220089703,-0.16421524342432275,0.07510201762351425,-0.19193009743328227,0.16807575537318023,-0.09033654520542973,-0.09376179552326014,-2.719320318848126e-15,2.7194145551625694e-15,0.1151722284491971,-0.1646334994648265,0.06952342433203292,0.01896952074315269,-0.0022017262795472926,0.003772993474129697,-0.04087817018160261,-0.021596352034242015,-0.015693638571000364,0.019472722654381755,3.1565583909426986e-06,0.00703062039258709,0.007538783815217088,-0.018993184958442013,0.009500234090454333,0.011435537223289426,0.00032548296590443097,-0.012314694594870397,0.02003670522442101,-0.001962951193637517,-0.011684207452901765,-0.00913550249014791,0.0030806942273222393,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C1-C42.2-C1b,491737,-0.15424852063031275,0.09188488054538375,0.10026152435158325,-0.06475497797455758,-0.06084771209601017,-0.09798656251647679,-0.08193125560720142,-8.297227786541475e-16,5.991641845802834e-16,0.04624273799785286,0.04774320839857122,0.04279823738468724,0.01470702427424255,-0.03829693743052925,0.03601793299360089,-0.021729473689997603,0.018279273842706268,0.029376909727005802,0.015476959674324673,2.8730187047103417e-06,-3.683353652538106e-05,0.015626855703351386,0.0070847832306652255,0.008092175264978949,-0.010975439408225516,0.0155691054987794,0.009942294812063901,-0.014779255041172838,-0.009202532755049894,-0.014131258507673734,0.0050401363273245665,0.004487394186060523,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
