sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63
C1d-C42.2-C1-C1k-C1b-C3cg,491811,0.10853710801937497,-0.074194998192702,-0.00657698480615651,0.005184465413694555,-0.025608420482932638,1.501550784671119e-05,-0.003995303919484016,0.04519739112654902,0.007785859875693213,-0.03920441972772179,0.01654183174547569,-0.012475865198797618,0.01538500256610102,-0.025739728560854585,-0.004776624339964684,-0.03662756762255427,-0.016234932795762647,-0.029958469454606958,-0.02365686631592412,0.010424359201508585,0.008509981765494513,-0.00404709521085471,-0.001149546327756595,0.002350290335783798,-0.0020681363285137127,-0.0002092231391880327,-0.003226360057848483,-0.00491700610320443,-0.0022254326605342344,-0.00014976596873795536,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C1-C1mt-C42.2-C3cg-C1b-C3cw,492846,0.12804760015960892,-0.16097697454955096,-0.1573163551296205,0.12565701576220345,0.11908257443559114,-6.36640442051255e-05,-0.01007687874576709,0.09611523285967957,-0.02044144464903261,-0.0036928486619323465,-0.05868745641862013,0.02939898770833986,-0.00663062273249254,0.0034689253638451843,0.0062203942571188876,0.014806623285492558,-0.02943178906721822,0.002293036563332117,0.004952414779302539,-0.007375487536272967,0.020432544845977174,-0.009128973985656274,0.0027195244704438055,-0.00787656137176994,0.0010839462232753666,0.00455899413151195,-0.009510601122182957,0.0005231573201700846,-0.00043564177027900563,-0.0001099465100766992,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42a-C42.2-C1-C42ak-C1b,492847,-0.22075103180687966,0.43606547432989856,0.09031947506796453,0.07884702904695803,-0.03644666129147592,-5.0034628360283445e-05,-0.08792728235652568,-0.008826947490101354,0.01528166815086886,-0.028491179168723856,0.0486775690423171,-0.03571498538820479,0.005815298000457357,0.004523600838338649,0.0019403015111226374,0.01230393745818981,-0.019323793851802766,0.017249974095549247,0.02674398872278513,-0.009920378014596323,-0.02046739444576418,0.00048552456396668095,0.03818218197052432,-0.0031170745610639423,-0.005428572935096454,-0.004188364638911191,-0.0018755132994584427,0.003756553974659644,0.0005859935705091267,-0.0002500536711402372,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C1mt-C42.2-C1-C3cg-C1b,492848,0.1460407710196546,-0.1277561804334104,-0.11477957518457074,0.11948888971815544,0.09575409170865405,1.0197992182567982e-05,0.051038622417418786,0.03891868234123665,0.01874585554317099,-0.029754073300882762,-0.01657643549184384,0.027575459277557026,0.027658481069462247,-0.052009751633035034,0.0047733121011292404,-0.028927920307443962,0.017605884381434754,0.0037377725504702964,0.01339600531576209,0.003381637055088026,-0.005137409289786487,0.02559559930506356,0.0016926977933195042,0.005870044099683261,-0.00019393702533299507,-0.00675544956204499,0.011449047997163422,-0.0006945936200748811,0.0006598109827408308,0.00015872147747107934,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C1/C42.2-C3cg-C1b-C115k-C45c-C42ap,492851,-0.08099701058997877,-0.15554220710202957,-0.2048534226319631,-0.12467744227080357,0.032164437537344506,-1.9736414360058335e-05,-0.07645733671777176,-0.05610830095644895,0.01522384032485299,0.038887626725825034,0.011625003887494604,-0.03308788484126469,0.015559671747482247,-0.02514482169979338,-0.03963802626968834,-0.014659748899041723,0.03573215634933585,0.025122323077003357,-0.013881324406198116,-0.0008787176546642178,0.005253595777999592,0.026082202436202278,0.006053797753830987,0.030294362145936615,1.5386413426480128e-05,0.0026298248929797993,-0.0029245282567671007,0.00038461949437322763,0.0005008076849884798,7.280407960627238e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C42.2-C1-C1k-C1b,492863,0.19517420335374502,-0.030572135801327508,0.05234730175847014,0.009360338133863395,-0.018513697818923956,3.7444317782602123e-06,-0.03882514494045078,0.009775256488378436,0.03329683759210542,-0.005628960472369144,-1.4088066113204083e-05,-0.03524522395724125,0.006928036488922881,-0.012725565205459062,0.026761959509431728,-0.006311330214628614,-0.023682597502728546,0.01953402765065837,0.014755949546433191,-0.02525374361663998,-0.008280465363470348,0.003317673064829759,0.011980057485327333,-0.002282331672957097,-0.014361782003616699,0.007942567242341327,-0.00036845684742531175,-0.0004061479132629425,-0.0016591894228833613,4.685041981656114e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C42.2/C1/C3cg-C1b-C3cw-C115k-C45c,491845,-0.07960205577291471,-0.18977836091544745,-0.2425291412590612,-0.10822169824356395,0.04909039975635008,-6.841721407111594e-05,-0.1221001829195955,0.018161407410858227,-0.030838180899914164,0.04935180405321495,-0.03626954913691377,-0.014662677786153825,-0.0022142675763233135,0.011947350070091692,-0.033314900760298145,0.03698610022236668,-0.03436034618474388,-0.009260263598719875,-0.020355358592665622,-0.0314059499569292,0.020180461909952045,-0.0068554794869022315,0.01100685476313526,-0.004045180238012594,-0.00031256391041326856,-0.005160195462299486,-0.0018370423899649647,0.0006928397273757963,0.00025913500994568936,7.761026040439387e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1b,493398,-0.3990386918378608,-0.1280750688421223,0.19646183622165492,-0.006415847632707791,-0.02730502536825753,5.947526488509448e-05,0.05116809711978588,-0.08578014045760204,0.08113137153489401,0.03742748641044467,-0.018812776585106508,-0.004588080977178618,-0.004859112839743979,0.0012440552628337253,0.011844003305243236,0.002176190781871802,-0.005181949430880031,-0.003923777087990855,0.0032875310296063237,-0.018605404981184206,0.009146101447577193,-0.004207322147604379,0.0015334711718657935,0.002316023656817824,0.002616686206434595,-0.000969443672620831,0.0005173080694129952,-0.000935040879961136,-0.00014271117868824664,-0.0015661307022182519,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42a-C42.2-C1-C42b-C1b-C1az,491865,-0.2780543659859128,0.4108579611126483,-0.026579039918366326,0.02202804125985031,-0.05949639322667134,9.561848976780375e-06,0.04222857189135659,0.08041153236215763,0.0916160256458452,-0.0011192767776288868,0.02174855122320669,0.02456773043660617,0.012834303497338872,0.0207480761179831,0.047726008707394574,-0.0349671193710182,-0.03493582065194228,-0.018472397913249616,-0.013069457215825595,0.002093294326897883,0.002858731411494769,0.007759438385949836,-0.003654783078140539,0.007056392467567965,-0.013379204138224082,-0.0024853442840318527,-0.0020163974872950746,0.0005430744161370132,-0.0008058435803472031,-5.6198707591241324e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42.2/C42a/C1-C1b,491379,-0.2535628908420378,0.17871612908717144,0.05232112034826203,0.004726478891063007,-0.015807230851744368,3.309911327867845e-05,0.042339721747315,0.0018368424129291145,-0.03384743726527363,0.032914416979309,-0.06374833061765715,-0.017627900538507536,-0.01796276325840157,0.0017519832698796383,-0.0351768469693618,0.018810527808118843,0.02399092734835007,0.03968095620877499,0.004005353711085624,0.004546714322483002,0.0018971587411970021,0.002663224061937505,0.0010924573167672288,0.002816575015442019,-0.010900202705069325,-0.002530910422916561,-0.0015041625278478885,-0.0013470478711796853,-0.0017125256524924235,-5.9763494831342124e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C42a/C42.2-C1-C1b,491914,0.007836256830304115,0.1644081911448803,-0.043053191513233,-0.00015028870666074887,-0.03990521872037382,-5.518235809309032e-06,-0.036180661308630464,-0.018471836367133558,-0.03513510863650767,0.029771955081454866,0.007445005977674541,-0.05602409702752528,0.010228937483344622,-0.008752969402982274,0.026475234083176685,-0.00316122764856274,0.010507113043005995,0.008359199210183486,-0.023877034857775578,-0.003577144393985698,0.00922793917932171,-0.0021925976104257773,-0.019526391196993273,-0.00863502423226007,-0.0038884114992001496,-0.0009592637749652333,0.006646141055486781,0.0032515205110356547,1.5250980962172249e-06,-0.00028124492261563915,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C42.2-C1-C3cg-C1b-C45c,491917,0.13467032622793468,-0.11483221873279492,-0.08968277243483072,-0.016909136804608888,-0.01764891892268465,-3.8065897813677775e-05,-0.031082595718987728,0.035750672941842865,0.05240265498530479,-0.03696139126768393,-0.0035519946923441596,0.011031760229954874,-0.03482426341234679,-0.008569937943516442,0.03688159183371514,-0.03545667585744012,0.07012227036774374,-0.00034987057387703266,0.0025430801100150354,-0.00313770212561873,0.006871291323637615,-0.005905359250764574,0.016758100760972613,0.006607072787114747,-0.004969863123294436,0.004189648371455977,-0.00048064348863164263,0.0014798113930936593,-0.0003330122079562172,1.2172468560845115e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42a/C1-C42.2-C42b-C1az-C1b-C115d-C1au,491936,-0.43563488296182895,0.25636866956184534,-0.20249080581623707,-0.057738407910484235,-0.05582495577626065,8.067803512006654e-05,0.16079995140877495,0.08038343275689241,0.011812259250951977,0.05360130598219285,0.07961228843750957,-0.005338130116351206,-0.060584737355292816,-0.02414045265689635,0.00019265435464102233,-0.0004883602822415082,0.006988862316760042,0.004477740583284226,-0.005407750208082911,0.0002317166725277326,0.004122907294414291,-0.006104053897697512,0.009358029420286506,-0.008299863404817342,-0.0063486726189838,-0.008193675640173037,-0.0030235270757464038,-0.0035919675951386213,-0.00031432602869594116,0.00011372088459442973,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42a/C42.2-C1-C42ak-C1b-C1j,491943,-0.2725321430303545,0.3804380612649132,0.01735895094566206,0.056237266234106784,-0.04820187239243288,-4.154888239247757e-05,-0.0730887424733535,0.04085958406661747,0.057133861380463495,-0.04237870416600575,-0.08624073165350034,0.01719469462752786,0.01034534746076964,-0.05537455684239217,-0.01204307877269399,0.0337336689085262,0.039864214354861635,-0.048753574643692274,-0.003942465551967824,0.007216057540447967,-0.0026796345309021766,0.01488612999552509,0.004401750500715848,0.010248816121617436,-0.004965660142066527,-0.002376845579766938,0.0011017056545746429,0.0006683311288610349,0.0003111510939169824,-9.715341182456171e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42a/C1d-C1mt-C42.2-C1-C1b,493016,0.08886514191125643,0.17964503918477703,-0.12188843210015901,0.12348376647308931,0.0655502548001036,-2.8757451093725703e-06,0.01042723770894838,-0.021385590248870715,-0.01784311598597805,0.04834463952111341,-0.017519528513390815,-0.049723228620356705,0.0534623363610852,-0.04072975923250123,0.01230832746843949,0.005390062180402028,-0.017992617817201368,0.010409180306943381,0.009573965579333002,-0.005040665032693807,0.0004432013632769719,-0.004267719211650721,-0.01005325460649557,-0.004173846333608071,-0.0023331934351721907,0.0011385165426615281,-0.007645723886958166,0.0005531571751762686,0.0002761966919562108,-6.208694761666052e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42en,493665,0.8458591428964533,-0.09801694992028218,0.10087690047102908,-0.11115528795088053,-0.21093770380511967,0.3812323152482767,0.02028375437328571,0.013200953432835033,-0.014802400728212914,-0.007577041341473426,-0.011703138634067306,-0.015784025027133337,0.0034399412102712364,0.0025739142175215967,0.0016005259029455493,0.0019749321226604725,-0.0021818458325336965,-0.0022213700449844713,0.0041977148910757114,0.005658850716400378,0.0018506718511958702,-0.0007158562612064596,-0.0012657271960590613,0.00057664987947435,-0.0016331402925575229,0.0016950330822724004,-0.0007668984466017982,-0.0002532922518981236,-0.00024619072120065874,-1.6124941344653506e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1or,493666,0.8451673631801516,-0.09785644245953873,0.101046517158937,-0.11155135030867044,-0.21086753501409092,-0.3813093525753253,0.020549310411334197,0.013170443815021598,-0.01479886656169041,-0.007601369225153789,-0.011680264674766384,-0.015816206752863132,0.003456829317938886,0.002568284340233648,0.0015990730110804101,0.0019747330691763675,-0.002179873460625844,-0.0022256302391013717,0.004206467485672302,0.005655784549894049,0.0018427010632036818,-0.0007172745606139771,-0.0012709690421673547,0.0005784821499061432,-0.001632689393612489,0.0016919983926441942,-0.0007666223990556004,-0.0002533922352904291,-0.00024664103475495464,-1.6212423738824868e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42eo,493667,-0.07145178859624549,0.2535215499969737,0.4135148422194179,-0.3763255919454572,0.39565917295519004,0.00016845135002094755,0.03437161329906416,0.08176169603009818,-0.0007674150822297941,-0.010572974846393577,-0.004165048690441293,-0.03789604847528393,0.004738477367525582,0.0022127283706839126,0.002304625766450596,0.007185211047514484,0.005808111048629335,0.002028536291097287,-0.004617971544763102,0.004502291059523532,-0.0020325366529637136,0.0010540888050546253,-0.0013640924714362955,-0.00017005997008310764,-0.0006450943675686025,0.0009967912039061356,0.0014753107521569004,0.00022617652566751616,-0.00020596801694121097,-3.577926886535485e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1k,493668,0.497652969352835,-0.05235332320245965,0.11637439758467581,-0.07090678726033467,-0.08594317681089794,0.00010133787464319422,0.018190152917418524,-0.007800446423586389,-0.02614961503331096,-0.0009954165111104203,-0.0017777292181513755,0.021199473689197928,0.01799678989191792,-0.024108193059067515,0.0028156704867027225,0.005710997306041835,-0.00811334311259053,0.010386918563028633,-0.006979823143911936,-0.003018596670381333,-0.0018027640949620748,0.0025085544332609927,0.006554632728101741,-0.0042947525760924496,0.006445757852536021,-0.00621158001597198,-0.0020681297554441093,0.0029998566804099284,-0.0018993645074194933,-0.0002957766665388017,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C42.2-C1-C1k,491690,0.28576597025028283,-0.031241747837257715,0.07587724207142514,-0.0005522074796174555,-0.017650413533266098,-1.2690383718676696e-06,-0.029688981771481274,-0.015496516616619258,0.01379730897184854,0.006982618950059298,0.02498714737605826,0.005589237658024089,-0.014289435088926758,0.024521620878484727,-0.009868203767912007,0.012990756329602341,-0.0015492371711060121,-0.007521322829072771,-0.006828672154678797,0.016108277213333765,-0.0011488419821939497,-0.01228827793900206,0.006093103426814748,0.004814058140835959,0.007228741351641082,-4.4572499992068445e-05,0.013085715489252102,0.002099767105013267,-0.004727205449778364,0.0003761942740413445,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C42.2-C1-C1k-C3cg,492209,0.19643767166029563,-0.06824553396369776,0.01275847437117517,0.013503414244168892,-0.022438991423866104,-1.5734950940641488e-06,-0.01767745567173466,0.015461820194530781,-0.02143705916010538,-0.06171628021267617,0.06217233897614232,-0.029086816855245896,-0.005656525219236278,0.01022536940243184,-0.010307555131490046,-0.0029326259106304594,-0.005798407699650383,0.01001847655314161,0.007052556872508796,-0.010048951904147245,-0.007615759680409638,0.01223987051268429,0.02200950118376638,-0.022455672126195397,0.0036317022086539323,0.015542661065610678,-0.001517756736320075,-0.0006459613322060375,0.0005131642787299786,-0.00015846458129638728,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C1k-C42.2,492414,0.45277023305715586,-0.04560823885919049,0.11382770157272898,-0.06219894323959661,-0.05779147437904365,2.6959222256179373e-05,0.007725207501940674,-0.00769429217386376,-0.021652838673303542,0.0006818549530770665,0.0045350521135175004,0.019375590831422117,0.006215248541080655,-0.009405525173755943,-0.0028641178446022404,0.0034695983001879547,-0.002027794139788939,0.0022716352990390302,-0.0007083952661209375,0.0027103350136029386,0.00612392849482969,-0.004229213042844766,0.0018404754684301916,0.0016035784221882085,-0.0028772560106578512,0.00802852583997479,0.006268532371406436,-0.006620667576449097,0.005940920686228892,1.5717358815538414e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C1-C42.2,491689,0.06277724762851886,-0.054379128047737674,0.017485246774798943,-0.013529324428523597,-0.026346942862655223,1.8084901199522663e-05,-0.0008449296817810884,0.022612284394692286,0.04481408670043444,0.0481641872309697,-0.04289207557402426,-0.0015920035534101199,0.026357244142972688,-0.02842062046206106,0.006764532967751622,0.006251164719004973,-0.012594470162790928,-0.010932631201180737,-0.00410378890357178,0.007949907461082689,-0.010785620029757623,-0.00012430195906465072,-0.003627850240531061,0.006975192144583232,-0.0043089562408658005,-0.004758027364593932,-0.0002775910940475919,0.004169956774780444,0.0007699335246890138,-0.00027612439417123633,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C42a/C42.2-C1,493232,0.03215106548909151,0.15245299281145225,-0.02400691123718782,-0.008348520589351883,-0.02772072008119485,-3.4387899025463327e-07,-0.03743114781804947,-0.03693017999328249,-0.05447420931876012,0.0226060986112272,0.01900378152437265,-0.06027453984809908,0.005174219047431954,0.009589012032133146,0.028053855754478378,0.013500114456578923,-0.014218766975177499,-0.0024712550822632608,-0.00037774269136054426,-0.010613300520934522,-0.01999235057249129,0.00915113169110195,0.01304398943824319,0.021812571953055304,-0.0010560228198456588,0.0007654655081643134,-0.003765225679786127,-0.0037647354566021987,0.0006158459945155559,0.0004397278976434117,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C1mt-C1nq,493241,0.6582824686992748,-0.06765459245833584,0.05387677564880686,0.11256031808962061,0.10034104993243823,-6.953177860442358e-05,0.099470949940353,-0.06280995262217894,-0.01610020134479297,0.012082880435944583,-0.004976090053252407,0.06669545514296024,0.04216467823708216,-0.06355630335398729,0.010481616933949134,0.0010655011736888744,-0.00897602782528161,0.021863835883017442,-0.0203459187943536,-0.02081889048700003,-0.01178534120494822,0.0073758723071588456,0.00645506253517552,-0.004377088244328255,0.006137513661025055,-0.0067923022322280875,0.0007867150496772026,0.0009288641529674277,0.000529137865488608,3.896350297616203e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C1mt-C1nq-C42.2-C1-C42em,493242,0.43980931537678564,-0.04498287441507569,0.006639118952417375,0.14426830452664519,0.12677635205142285,-7.647326663064155e-05,0.008453889786071818,-0.05169992860502153,0.05497691824212286,0.03723071293857562,0.021871655487733406,0.017199400901765378,-0.008938568186960328,0.022483562678729953,0.004172291448247231,0.023396700057990306,-0.006408329665806886,-0.0021503059001898254,-0.021785491270353237,0.033406454535781976,0.015358426402198623,0.004907664429395855,0.014274843490853178,0.0011813929601075827,-0.0070812737514659016,0.014958668751791351,0.009597431186343498,-0.0028415121526790457,0.00030210046318069266,-3.993800724517409e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C42a/C42.2-C1mt,493243,0.3128308712750158,0.16352566269755714,-0.038019800694043544,0.0808525088939087,0.06107033304089405,4.510333473731876e-06,0.07215880915736544,-0.015633634819340225,-0.10703110100184512,-0.05267676232175422,-0.07144514203891743,-0.020928198379737865,-0.03356711746493813,0.004524358027979202,0.010075291451765177,-0.03662266846296281,0.007696933334707807,-0.00013066850456991964,0.03965900326281334,-0.00932857709732985,0.014322573473570086,-0.01333062484789663,-0.00685260188368598,0.007332110079132935,-0.0026561801233205245,-0.00038969590122047565,-0.0015185283196893524,-0.00010572447120234084,0.00038415368544185755,3.54916834423661e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C1,492241,0.1398963619878538,-0.11145498189198136,-0.01860550012133325,0.0075598865594169555,-0.07271154077469726,3.3505168893424635e-05,0.09886178464626758,-0.013793939911566886,0.052648175557213184,-0.00964122975927624,-0.04858307354430745,0.01141854234067874,-0.03273791209179504,0.038551039815247344,-0.021410971497631996,0.05165457874973623,0.036195108655696716,0.034711072135612794,0.008543775457618287,-0.020382897708585153,0.017096696759353252,0.0011660453718263593,-0.004201459754534762,-0.005282789527688039,-0.004103514935841981,-0.00040744831635810435,-0.00022115361496076875,0.0010220724332583818,-6.469804429230662e-05,-4.305856887911974e-06,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C1bi-C42.2-C1,493292,0.29710132463140687,-0.036148750538746166,0.0713053790673186,0.004054330580200179,-0.029859063284932878,4.185919186610688e-07,-0.024078888722952958,-0.015877155559184532,0.026383188777769927,0.001827883486503907,0.031512708215482785,-0.002169132340726856,-0.002569912576529768,0.018021361918148588,-0.007036512783050853,0.027994230158629587,-0.006840556004484767,-0.001100047567487143,-0.011127008380164782,0.012457962459019211,-0.010513783140946763,-0.024810913226382732,-0.000643516458482126,0.01264848349563672,-0.008962655107358955,-0.003517797826541682,0.000578009803941083,-0.0010454243294238442,0.0020877415924507856,-0.00033790021537906324,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d,493402,0.4974866401323934,-0.05235768028883972,0.11631759123930305,-0.07093740953166539,-0.08590306920032248,1.3877012407715804e-06,0.018101056191932918,-0.007764850973494739,-0.026150683546666546,-0.0009185910247330703,-0.0018315143981031791,0.021155025501924888,0.01795547223500883,-0.024056650485740422,0.0028408277463271513,0.0056860438831978725,-0.00804652849840333,0.010357927880715108,-0.006965105524883079,-0.0029917044090248712,-0.0017829015987674821,0.0025870751180582636,0.006466012539557642,-0.004253064101395709,0.006408015190397771,-0.006134109441403476,-0.0020916725713090757,0.003195195914899769,-0.0016158420996856605,0.0002702817715466134,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
